cutoff,assembly_score
0.81344,0.02226
0.81344,0.02226
0.81345,0.02225
0.81345,0.02225
0.81346,0.02225
0.81347,0.02225
0.81348,0.02225
0.81348,0.02225
0.81349,0.02224
0.8135,0.02224
0.8135,0.02224
0.8135,0.02223
0.81351,0.02223
0.81351,0.02223
0.81352,0.02223
0.81352,0.02223
0.81353,0.02223
0.81353,0.02223
0.81353,0.02222
0.81354,0.02222
0.81356,0.02222
0.81357,0.02222
0.81357,0.02222
0.81357,0.02221
0.81358,0.02221
0.81359,0.0222
0.81359,0.02219
0.8136,0.02219
0.81361,0.02219
0.81362,0.02219
0.81363,0.02219
0.81363,0.02218
0.81363,0.02218
0.81363,0.02218
0.81363,0.02218
0.81363,0.02218
0.81365,0.02218
0.81366,0.02218
0.81366,0.02218
0.81366,0.02217
0.81366,0.02217
0.81367,0.02216
0.81368,0.02216
0.81369,0.02216
0.81372,0.02216
0.81373,0.02216
0.81374,0.02215
0.81374,0.02214
0.81374,0.02214
0.81375,0.02214
0.81376,0.02214
0.81377,0.02214
0.81377,0.02214
0.81377,0.02213
0.81378,0.02214
0.81379,0.02213
0.81379,0.02213
0.8138,0.02213
0.8138,0.02213
0.81381,0.02212
0.81381,0.02211
0.81383,0.02211
0.81384,0.02211
0.81385,0.02211
0.81385,0.02211
0.81386,0.02211
0.81386,0.02211
0.81387,0.0221
0.81389,0.0221
0.81389,0.0221
0.8139,0.0221
0.8139,0.02209
0.81392,0.02209
0.81393,0.02209
0.81393,0.02209
0.81393,0.02209
0.81393,0.02208
0.81394,0.02208
0.81394,0.02208
0.81395,0.02208
0.81396,0.02208
0.81396,0.02208
0.81396,0.02207
0.81397,0.02207
0.81397,0.02207
0.81398,0.02207
0.81403,0.02207
0.81405,0.02207
0.81405,0.02207
0.81408,0.02206
0.81413,0.02206
0.81413,0.02206
0.81413,0.02206
0.81414,0.02206
0.81414,0.02206
0.81415,0.02205
0.81416,0.02204
0.81417,0.02204
0.81418,0.02203
0.81418,0.02203
0.81418,0.02203
0.81421,0.02203
0.81423,0.02202
0.81423,0.02202
0.81423,0.02202
0.81423,0.02202
0.81423,0.02202
0.81424,0.02202
0.81424,0.02202
0.81425,0.02201
0.81426,0.02201
0.81427,0.02201
0.81427,0.02201
0.81428,0.022
0.81429,0.022
0.8143,0.022
0.81433,0.022
0.81433,0.022
0.81434,0.022
0.81434,0.022
0.81435,0.02199
0.81435,0.02199
0.81437,0.02199
0.81437,0.02199
0.81438,0.02198
0.81438,0.02198
0.81439,0.02198
0.81439,0.02198
0.8144,0.02198
0.81441,0.02198
0.81442,0.02197
0.81442,0.02197
0.81443,0.02197
0.81443,0.02197
0.81443,0.02197
0.81444,0.02195
0.81444,0.02195
0.81446,0.02195
0.81446,0.02195
0.81449,0.02194
0.81449,0.02194
0.81449,0.02194
0.8145,0.02194
0.8145,0.02194
0.8145,0.02194
0.8145,0.02193
0.8145,0.02193
0.81454,0.02193
0.81455,0.02193
0.81456,0.02193
0.81456,0.02193
0.81457,0.02192
0.81457,0.02192
0.81457,0.02192
0.81458,0.02192
0.81459,0.02192
0.81459,0.02192
0.81461,0.02192
0.81461,0.02192
0.81461,0.02192
0.81461,0.02192
0.81462,0.02191
0.81463,0.02191
0.81463,0.02191
0.81463,0.02191
0.81464,0.02191
0.81464,0.02191
0.81464,0.02191
0.81464,0.02191
0.81464,0.0219
0.81465,0.0219
0.81465,0.0219
0.81465,0.0219
0.81466,0.0219
0.81467,0.0219
0.81467,0.0219
0.81467,0.0219
0.81467,0.0219
0.81468,0.02188
0.81468,0.02188
0.8147,0.02188
0.8147,0.02188
0.81471,0.02188
0.81471,0.02187
0.81472,0.02187
0.81473,0.02186
0.81474,0.02186
0.81474,0.02186
0.81474,0.02186
0.81474,0.02186
0.81475,0.02186
0.81475,0.02185
0.81476,0.02185
0.81476,0.02185
0.81478,0.02185
0.81479,0.02185
0.81479,0.02184
0.8148,0.02184
0.8148,0.02184
0.81483,0.02183
0.81483,0.02183
0.81484,0.02183
0.81484,0.02183
0.81484,0.02183
0.81485,0.02183
0.81486,0.02182
0.81486,0.02182
0.81487,0.02182
0.81488,0.02182
0.81489,0.02182
0.81489,0.02182
0.8149,0.02182
0.81491,0.02182
0.81493,0.02182
0.81494,0.02182
0.81494,0.02182
0.81494,0.02181
0.81496,0.02181
0.81497,0.02181
0.81497,0.02181
0.81497,0.02181
0.81498,0.0218
0.81499,0.0218
0.81499,0.0218
0.815,0.02179
0.81501,0.02179
0.81501,0.02179
0.81501,0.02179
0.81502,0.02179
0.81502,0.02179
0.81503,0.02178
0.81503,0.02178
0.81504,0.02178
0.81504,0.02177
0.81504,0.02177
0.81504,0.02177
0.81504,0.02177
0.81505,0.02177
0.81505,0.02177
0.81506,0.02177
0.81507,0.02177
0.81507,0.02176
0.81507,0.02176
0.81509,0.02176
0.81509,0.02176
0.8151,0.02175
0.81511,0.02175
0.81511,0.02175
0.81512,0.02174
0.81513,0.02174
0.81513,0.02174
0.81513,0.02174
0.81514,0.02174
0.81516,0.02174
0.81516,0.02174
0.81522,0.02173
0.81522,0.02173
0.81522,0.02173
0.81523,0.02173
0.81524,0.02173
0.81524,0.02173
0.81526,0.02173
0.81527,0.02172
0.81527,0.02172
0.81527,0.02172
0.81531,0.02172
0.81532,0.02172
0.81533,0.02172
0.81533,0.02172
0.81534,0.02172
0.81534,0.02172
0.81535,0.02172
0.81537,0.02172
0.81538,0.02171
0.81539,0.0217
0.8154,0.02169
0.8154,0.02169
0.81541,0.02169
0.81544,0.02169
0.81544,0.02169
0.81545,0.02168
0.81545,0.02167
0.81546,0.02167
0.81549,0.02167
0.8155,0.02166
0.81551,0.02166
0.81551,0.02166
0.81551,0.02166
0.81551,0.02166
0.81553,0.02166
0.81553,0.02165
0.81554,0.02165
0.81554,0.02165
0.81555,0.02165
0.81555,0.02164
0.81559,0.02164
0.81559,0.02164
0.8156,0.02164
0.8156,0.02164
0.81561,0.02163
0.81561,0.02163
0.81561,0.02163
0.81563,0.02163
0.81563,0.02163
0.81563,0.02163
0.81563,0.02163
0.81564,0.02163
0.81564,0.02163
0.81564,0.02162
0.81565,0.02162
0.81565,0.02162
0.81565,0.02161
0.81567,0.02161
0.81568,0.02161
0.81568,0.02161
0.81568,0.02161
0.81569,0.02161
0.8157,0.02161
0.8157,0.02161
0.8157,0.02161
0.81572,0.0216
0.81572,0.0216
0.81573,0.0216
0.81575,0.02159
0.81575,0.02159
0.81576,0.02158
0.81576,0.02158
0.81577,0.02158
0.81578,0.02158
0.81578,0.02157
0.8158,0.02157
0.8158,0.02157
0.81581,0.02157
0.81582,0.02157
0.81582,0.02157
0.81583,0.02157
0.81584,0.02157
0.81584,0.02156
0.81586,0.02156
0.81587,0.02156
0.81587,0.02156
0.81588,0.02154
0.81588,0.02154
0.81588,0.02154
0.81589,0.02153
0.8159,0.02153
0.8159,0.02152
0.81591,0.02152
0.81591,0.02152
0.81595,0.02151
0.81595,0.02151
0.81597,0.02151
0.81597,0.02151
0.81598,0.02151
0.81599,0.02151
0.816,0.02151
0.816,0.02151
0.816,0.02151
0.816,0.02151
0.81604,0.0215
0.81605,0.02149
0.81605,0.02149
0.81605,0.02149
0.81605,0.02149
0.81605,0.02149
0.81606,0.02149
0.81606,0.02149
0.81607,0.02148
0.81608,0.02148
0.81609,0.02148
0.81609,0.02148
0.8161,0.02147
0.81612,0.02147
0.81612,0.02147
0.81613,0.02147
0.81613,0.02146
0.81613,0.02146
0.81613,0.02146
0.81615,0.02146
0.81615,0.02146
0.81616,0.02146
0.81616,0.02145
0.81617,0.02145
0.81618,0.02145
0.81618,0.02144
0.81621,0.02144
0.81623,0.02144
0.81623,0.02144
0.81624,0.02144
0.81626,0.02143
0.81627,0.02143
0.81628,0.02143
0.81628,0.02143
0.81629,0.02143
0.8163,0.02143
0.8163,0.02143
0.81632,0.02143
0.81633,0.02143
0.81633,0.02142
0.81633,0.02142
0.81634,0.02142
0.81635,0.02142
0.81636,0.02141
0.81636,0.02141
0.81637,0.0214
0.81638,0.0214
0.81639,0.0214
0.81639,0.0214
0.81641,0.02139
0.81642,0.02139
0.81642,0.02139
0.81643,0.02139
0.81644,0.02139
0.81645,0.02139
0.81647,0.02139
0.81647,0.02139
0.81648,0.02138
0.81648,0.02138
0.81648,0.02138
0.81649,0.02138
0.81649,0.02138
0.8165,0.02138
0.8165,0.02138
0.81651,0.02138
0.81651,0.02138
0.81651,0.02137
0.81652,0.02137
0.81652,0.02137
0.81652,0.02137
0.81652,0.02136
0.81653,0.02136
0.81653,0.02136
0.81655,0.02136
0.81655,0.02136
0.81656,0.02136
0.81657,0.02136
0.81658,0.02135
0.81659,0.02135
0.81659,0.02135
0.81659,0.02135
0.8166,0.02135
0.8166,0.02135
0.8166,0.02135
0.8166,0.02135
0.8166,0.02135
0.8166,0.02134
0.81661,0.02134
0.81662,0.02134
0.81663,0.02134
0.81666,0.02133
0.81666,0.02133
0.81667,0.02132
0.81668,0.02132
0.81669,0.02132
0.8167,0.02132
0.8167,0.02132
0.81672,0.02132
0.81673,0.02132
0.81675,0.02132
0.81675,0.02131
0.81676,0.02131
0.81676,0.02131
0.81677,0.02131
0.81683,0.02131
0.81684,0.02131
0.81685,0.0213
0.81686,0.0213
0.81686,0.0213
0.81686,0.0213
0.81687,0.0213
0.81687,0.0213
0.81688,0.0213
0.81688,0.02129
0.81688,0.02128
0.81688,0.02128
0.81689,0.02128
0.8169,0.02128
0.8169,0.02128
0.8169,0.02128
0.81691,0.02127
0.81691,0.02127
0.81692,0.02127
0.81692,0.02127
0.81693,0.02127
0.81694,0.02127
0.81694,0.02127
0.81694,0.02127
0.81695,0.02126
0.81695,0.02126
0.81696,0.02126
0.81697,0.02126
0.81697,0.02126
0.81698,0.02126
0.81698,0.02126
0.81701,0.02126
0.81702,0.02125
0.81703,0.02125
0.81703,0.02125
0.81703,0.02125
0.81705,0.02124
0.81705,0.02124
0.81706,0.02124
0.81706,0.02124
0.81707,0.02123
0.81709,0.02123
0.81709,0.02123
0.8171,0.02123
0.8171,0.02122
0.81711,0.02122
0.81711,0.02122
0.81713,0.02122
0.81713,0.02122
0.81714,0.02121
0.81714,0.02121
0.81715,0.02121
0.81715,0.02121
0.81717,0.02121
0.81717,0.02121
0.81718,0.02121
0.81719,0.02121
0.81721,0.0212
0.81721,0.0212
0.81722,0.0212
0.81723,0.02119
0.81725,0.02119
0.81725,0.02119
0.81726,0.02118
0.81727,0.02117
0.81728,0.02117
0.81729,0.02116
0.81729,0.02116
0.8173,0.02116
0.81731,0.02116
0.81734,0.02116
0.81734,0.02115
0.81736,0.02115
0.81736,0.02115
0.81737,0.02114
0.81737,0.02114
0.81737,0.02114
0.81737,0.02114
0.81738,0.02114
0.81738,0.02114
0.81739,0.02114
0.81739,0.02114
0.81739,0.02114
0.81739,0.02113
0.8174,0.02113
0.8174,0.02113
0.81745,0.02112
0.81745,0.02112
0.81746,0.02112
0.81746,0.02112
0.81747,0.02112
0.81748,0.02112
0.81749,0.02112
0.81749,0.02111
0.81752,0.02111
0.81752,0.02111
0.81753,0.02111
0.81753,0.0211
0.81754,0.0211
0.81754,0.0211
0.81756,0.0211
0.81756,0.02109
0.81756,0.02109
0.81759,0.02109
0.81759,0.02109
0.8176,0.02109
0.8176,0.02109
0.81761,0.02109
0.81761,0.02108
0.81762,0.02108
0.81764,0.02108
0.81765,0.02108
0.81766,0.02108
0.81766,0.02108
0.81767,0.02107
0.81767,0.02107
0.81767,0.02107
0.81768,0.02107
0.81768,0.02106
0.81768,0.02106
0.8177,0.02106
0.81773,0.02106
0.81774,0.02106
0.81774,0.02106
0.81774,0.02105
0.81774,0.02105
0.81774,0.02105
0.81775,0.02105
0.81775,0.02104
0.81775,0.02104
0.81775,0.02103
0.81778,0.02103
0.81779,0.02103
0.8178,0.02103
0.81782,0.02103
0.81783,0.02103
0.81785,0.02103
0.81785,0.02102
0.81787,0.02102
0.81788,0.02102
0.81789,0.02102
0.81791,0.02102
0.81791,0.02102
0.81791,0.02102
0.81791,0.02101
0.81792,0.02101
0.81793,0.02101
0.81794,0.02101
0.81794,0.02101
0.81795,0.02101
0.81796,0.02101
0.81796,0.02101
0.81797,0.02101
0.81798,0.02101
0.81798,0.02101
0.81799,0.02101
0.818,0.021
0.818,0.021
0.818,0.021
0.81801,0.02099
0.81801,0.02099
0.81802,0.02099
0.81802,0.02099
0.81803,0.02098
0.81804,0.02098
0.81806,0.02098
0.81806,0.02098
0.81807,0.02098
0.81808,0.02098
0.81808,0.02097
0.81808,0.02097
0.8181,0.02097
0.81813,0.02097
0.81813,0.02096
0.81813,0.02096
0.81813,0.02096
0.81814,0.02096
0.81814,0.02096
0.81814,0.02095
0.81814,0.02095
0.81814,0.02095
0.81815,0.02095
0.81817,0.02095
0.81817,0.02094
0.81817,0.02094
0.81818,0.02094
0.81818,0.02094
0.81819,0.02093
0.81819,0.02093
0.81819,0.02092
0.8182,0.02092
0.8182,0.02092
0.81821,0.02092
0.81821,0.02092
0.81823,0.02091
0.81825,0.02091
0.81825,0.02091
0.81826,0.0209
0.81826,0.0209
0.81827,0.0209
0.81827,0.0209
0.81828,0.0209
0.81829,0.0209
0.81833,0.0209
0.81833,0.0209
0.81833,0.0209
0.81834,0.02089
0.81834,0.02089
0.81835,0.02089
0.81835,0.02089
0.81836,0.02089
0.81836,0.02088
0.81836,0.02087
0.81836,0.02087
0.81837,0.02087
0.81837,0.02087
0.81837,0.02087
0.81837,0.02086
0.81838,0.02085
0.81838,0.02085
0.81839,0.02085
0.8184,0.02085
0.81842,0.02085
0.81842,0.02084
0.81842,0.02084
0.81843,0.02084
0.81843,0.02084
0.81843,0.02084
0.81844,0.02083
0.81844,0.02083
0.81845,0.02083
0.81845,0.02083
0.81846,0.02083
0.81846,0.02083
0.81846,0.02082
0.81847,0.02082
0.81847,0.02082
0.81847,0.02081
0.81847,0.02081
0.81848,0.02081
0.8185,0.02081
0.8185,0.0208
0.81851,0.0208
0.81851,0.0208
0.81854,0.0208
0.81854,0.0208
0.81855,0.0208
0.81857,0.02079
0.81858,0.02079
0.81858,0.02079
0.8186,0.02079
0.81861,0.02079
0.81861,0.02078
0.81861,0.02078
0.81862,0.02078
0.81863,0.02078
0.81865,0.02078
0.81866,0.02077
0.81868,0.02077
0.81869,0.02077
0.8187,0.02077
0.81872,0.02076
0.81872,0.02076
0.81874,0.02076
0.81875,0.02075
0.81875,0.02075
0.81875,0.02075
0.81875,0.02075
0.81876,0.02074
0.81876,0.02074
0.81877,0.02074
0.81877,0.02074
0.81879,0.02074
0.81879,0.02073
0.8188,0.02073
0.81881,0.02073
0.81881,0.02073
0.81883,0.02073
0.81884,0.02073
0.81884,0.02073
0.81885,0.02072
0.81886,0.02071
0.81887,0.02071
0.81887,0.02071
0.81887,0.02071
0.81888,0.02071
0.81889,0.02071
0.81891,0.02071
0.81892,0.0207
0.81892,0.0207
0.81892,0.02069
0.81893,0.02069
0.81894,0.02069
0.81894,0.02069
0.81895,0.02069
0.81896,0.02069
0.81896,0.02069
0.81896,0.02069
0.81897,0.02069
0.81897,0.02069
0.81897,0.02069
0.81899,0.02068
0.819,0.02068
0.81901,0.02068
0.81904,0.02068
0.81905,0.02068
0.81905,0.02068
0.81906,0.02067
0.81906,0.02067
0.81906,0.02067
0.81906,0.02067
0.81906,0.02067
0.81906,0.02067
0.81906,0.02067
0.81907,0.02067
0.8191,0.02066
0.81911,0.02066
0.81911,0.02066
0.81913,0.02066
0.81913,0.02066
0.81914,0.02066
0.81914,0.02066
0.81914,0.02066
0.81914,0.02066
0.81915,0.02066
0.81917,0.02065
0.81918,0.02065
0.8192,0.02065
0.81921,0.02065
0.81923,0.02065
0.81924,0.02065
0.81926,0.02065
0.81927,0.02065
0.81929,0.02065
0.81929,0.02065
0.81931,0.02065
0.81931,0.02064
0.81933,0.02064
0.81936,0.02064
0.81937,0.02064
0.81937,0.02064
0.81939,0.02064
0.81939,0.02063
0.81939,0.02063
0.8194,0.02063
0.81941,0.02063
0.81941,0.02063
0.81942,0.02063
0.81942,0.02062
0.81944,0.02062
0.81944,0.02062
0.81948,0.02062
0.81949,0.02062
0.81949,0.02062
0.81952,0.02062
0.81952,0.02062
0.81953,0.02062
0.81953,0.02061
0.81954,0.02061
0.81955,0.02061
0.81955,0.0206
0.81955,0.02058
0.81955,0.02058
0.81956,0.02058
0.81959,0.02058
0.8196,0.02058
0.81962,0.02057
0.81962,0.02057
0.81965,0.02057
0.81966,0.02057
0.81966,0.02057
0.81967,0.02057
0.81968,0.02057
0.81968,0.02057
0.81969,0.02057
0.81969,0.02056
0.8197,0.02056
0.8197,0.02056
0.81971,0.02056
0.81971,0.02056
0.81972,0.02056
0.81972,0.02055
0.81973,0.02055
0.81974,0.02055
0.81975,0.02055
0.81977,0.02055
0.81978,0.02055
0.81978,0.02054
0.81978,0.02053
0.8198,0.02053
0.81983,0.02053
0.81984,0.02053
0.81985,0.02053
0.81986,0.02053
0.81986,0.02053
0.81986,0.02053
0.81987,0.02052
0.81987,0.02052
0.81988,0.02052
0.81989,0.02052
0.81989,0.02052
0.81989,0.02052
0.8199,0.02051
0.81991,0.02051
0.81991,0.02051
0.81993,0.02051
0.81994,0.02051
0.81994,0.02051
0.81994,0.02051
0.81996,0.02051
0.81997,0.02051
0.81997,0.02051
0.81998,0.0205
0.81999,0.0205
0.81999,0.0205
0.81999,0.0205
0.82,0.0205
0.82,0.0205
0.82002,0.0205
0.82003,0.0205
0.82004,0.0205
0.82004,0.02049
0.82006,0.02049
0.82007,0.02049
0.82007,0.02048
0.82009,0.02048
0.8201,0.02048
0.82012,0.02048
0.82014,0.02047
0.82015,0.02047
0.82015,0.02047
0.82015,0.02047
0.82016,0.02046
0.82017,0.02046
0.82018,0.02046
0.82019,0.02046
0.82021,0.02046
0.82022,0.02045
0.82024,0.02045
0.82024,0.02045
0.82024,0.02045
0.82024,0.02045
0.82028,0.02045
0.82029,0.02044
0.8203,0.02044
0.82032,0.02043
0.82033,0.02043
0.82033,0.02043
0.82033,0.02043
0.82034,0.02043
0.82035,0.02043
0.82036,0.02042
0.82036,0.02042
0.82037,0.02042
0.82039,0.02041
0.82039,0.02041
0.82041,0.02041
0.82045,0.02041
0.82045,0.0204
0.82048,0.0204
0.82048,0.0204
0.82048,0.0204
0.82048,0.0204
0.82049,0.02039
0.8205,0.02039
0.82051,0.02039
0.82051,0.02039
0.82051,0.02039
0.82052,0.02039
0.82052,0.02038
0.82052,0.02038
0.82052,0.02038
0.82053,0.02038
0.82053,0.02037
0.82055,0.02037
0.82055,0.02037
0.82056,0.02037
0.82057,0.02036
0.82058,0.02036
0.82059,0.02036
0.8206,0.02036
0.82061,0.02036
0.82062,0.02036
0.82063,0.02036
0.82064,0.02036
0.82064,0.02035
0.82065,0.02035
0.82065,0.02035
0.82066,0.02034
0.82066,0.02034
0.82066,0.02034
0.82066,0.02034
0.82067,0.02034
0.82068,0.02034
0.82069,0.02034
0.82069,0.02034
0.82069,0.02034
0.82069,0.02034
0.8207,0.02034
0.82071,0.02033
0.82074,0.02033
0.82076,0.02032
0.82076,0.02032
0.82077,0.02031
0.82078,0.02031
0.82079,0.02031
0.8208,0.02031
0.82081,0.02031
0.82083,0.02031
0.82084,0.02031
0.82085,0.0203
0.82085,0.0203
0.82088,0.0203
0.82088,0.0203
0.82088,0.0203
0.82088,0.0203
0.82088,0.0203
0.8209,0.0203
0.82091,0.0203
0.82091,0.0203
0.82092,0.02029
0.82094,0.02028
0.82095,0.02028
0.82095,0.02028
0.82096,0.02028
0.82097,0.02028
0.82098,0.02028
0.82098,0.02027
0.82098,0.02027
0.82099,0.02027
0.82099,0.02027
0.821,0.02027
0.82101,0.02026
0.82101,0.02026
0.82102,0.02025
0.82102,0.02025
0.82104,0.02025
0.82105,0.02025
0.82107,0.02025
0.82108,0.02025
0.82109,0.02025
0.8211,0.02025
0.8211,0.02024
0.8211,0.02024
0.82111,0.02024
0.82112,0.02024
0.82112,0.02024
0.82113,0.02024
0.82113,0.02024
0.82113,0.02023
0.82113,0.02023
0.82113,0.02023
0.82113,0.02023
0.82114,0.02023
0.82114,0.02023
0.82115,0.02022
0.82116,0.02022
0.82117,0.02022
0.82117,0.02022
0.82117,0.02022
0.82118,0.02022
0.82119,0.02021
0.8212,0.02021
0.8212,0.02021
0.82122,0.02021
0.82124,0.02021
0.82124,0.0202
0.82124,0.0202
0.82126,0.0202
0.82127,0.0202
0.82127,0.0202
0.82129,0.02019
0.82129,0.02019
0.82129,0.02018
0.82129,0.02018
0.82131,0.02018
0.82133,0.02018
0.82134,0.02017
0.82134,0.02017
0.82135,0.02017
0.82136,0.02017
0.82138,0.02017
0.82138,0.02017
0.82139,0.02017
0.82141,0.02016
0.82141,0.02015
0.82143,0.02015
0.82143,0.02015
0.82144,0.02015
0.82145,0.02014
0.82145,0.02014
0.82145,0.02013
0.82146,0.02013
0.82148,0.02013
0.82148,0.02013
0.8215,0.02012
0.82152,0.02012
0.82154,0.02012
0.82154,0.02011
0.82154,0.02011
0.82154,0.0201
0.82155,0.0201
0.82156,0.02009
0.82156,0.02009
0.82156,0.02009
0.82158,0.02009
0.82159,0.02009
0.82159,0.02009
0.8216,0.02008
0.8216,0.02008
0.82161,0.02008
0.82161,0.02008
0.82162,0.02007
0.82162,0.02007
0.82162,0.02007
0.82162,0.02007
0.82163,0.02007
0.82163,0.02006
0.82165,0.02006
0.82165,0.02006
0.82165,0.02006
0.82165,0.02006
0.82165,0.02006
0.82166,0.02005
0.82167,0.02005
0.82167,0.02005
0.82168,0.02005
0.82168,0.02005
0.82169,0.02005
0.82169,0.02005
0.8217,0.02004
0.8217,0.02004
0.82171,0.02003
0.82171,0.02003
0.82172,0.02003
0.82172,0.02003
0.82174,0.02002
0.82175,0.02002
0.82175,0.02002
0.82176,0.02001
0.82176,0.02001
0.82176,0.02001
0.82176,0.02001
0.82177,0.02
0.82177,0.02
0.82178,0.02
0.82178,0.02
0.82179,0.01999
0.82179,0.01999
0.8218,0.01999
0.82181,0.01999
0.82181,0.01998
0.82182,0.01998
0.82182,0.01997
0.82182,0.01997
0.82183,0.01997
0.82183,0.01997
0.82184,0.01997
0.82184,0.01997
0.82185,0.01997
0.82185,0.01997
0.82185,0.01996
0.82186,0.01996
0.82187,0.01996
0.82189,0.01995
0.82189,0.01995
0.8219,0.01995
0.82191,0.01995
0.82191,0.01994
0.82191,0.01993
0.82191,0.01993
0.82193,0.01993
0.82194,0.01993
0.82194,0.01993
0.82196,0.01993
0.82196,0.01993
0.82197,0.01993
0.82198,0.01993
0.82199,0.01992
0.822,0.01992
0.822,0.01992
0.82201,0.01991
0.82201,0.01991
0.82201,0.01991
0.82203,0.01991
0.82203,0.01991
0.82205,0.0199
0.82205,0.0199
0.82206,0.0199
0.82209,0.0199
0.82209,0.0199
0.8221,0.0199
0.82211,0.0199
0.82212,0.0199
0.82212,0.0199
0.82213,0.0199
0.82214,0.01989
0.82216,0.01989
0.82217,0.01989
0.82217,0.01989
0.82218,0.01987
0.82219,0.01987
0.82219,0.01987
0.8222,0.01987
0.8222,0.01987
0.82221,0.01987
0.82221,0.01987
0.82222,0.01986
0.82222,0.01986
0.82224,0.01986
0.82225,0.01986
0.82225,0.01986
0.82225,0.01985
0.82226,0.01985
0.82227,0.01985
0.82229,0.01985
0.82231,0.01984
0.82232,0.01984
0.82232,0.01984
0.82233,0.01984
0.82234,0.01984
0.82234,0.01984
0.82234,0.01983
0.82234,0.01983
0.82235,0.01983
0.82236,0.01983
0.82237,0.01983
0.82238,0.01983
0.8224,0.01983
0.8224,0.01982
0.8224,0.01982
0.82241,0.01982
0.82243,0.01981
0.82243,0.01981
0.82244,0.01981
0.82244,0.01981
0.82244,0.01981
0.82245,0.01981
0.82245,0.0198
0.82246,0.0198
0.82246,0.0198
0.82246,0.01979
0.82247,0.01979
0.82247,0.01979
0.82248,0.01979
0.82248,0.01978
0.82248,0.01978
0.82248,0.01977
0.82248,0.01977
0.82249,0.01977
0.82249,0.01977
0.82249,0.01977
0.82249,0.01976
0.82251,0.01976
0.82251,0.01976
0.82252,0.01976
0.82255,0.01976
0.82256,0.01976
0.82257,0.01976
0.82257,0.01976
0.82259,0.01975
0.82261,0.01975
0.82261,0.01975
0.82261,0.01974
0.82261,0.01974
0.82262,0.01974
0.82263,0.01974
0.82263,0.01974
0.82264,0.01974
0.82264,0.01973
0.82265,0.01973
0.82265,0.01973
0.82266,0.01972
0.82266,0.01972
0.82268,0.01972
0.8227,0.01972
0.8227,0.01972
0.8227,0.01972
0.82272,0.01971
0.82272,0.01971
0.82273,0.01971
0.82274,0.01971
0.82275,0.01971
0.82275,0.01971
0.82278,0.0197
0.82278,0.0197
0.82279,0.0197
0.8228,0.01969
0.82281,0.01969
0.82282,0.01969
0.82282,0.01969
0.82284,0.01969
0.82284,0.01969
0.82284,0.01969
0.82284,0.01969
0.82285,0.01969
0.82285,0.01969
0.82287,0.01968
0.82287,0.01968
0.82288,0.01967
0.82289,0.01967
0.8229,0.01967
0.82291,0.01967
0.82291,0.01967
0.82291,0.01967
0.82291,0.01965
0.82291,0.01965
0.82293,0.01965
0.82293,0.01965
0.82294,0.01965
0.82294,0.01964
0.82294,0.01964
0.82297,0.01964
0.823,0.01964
0.82301,0.01964
0.82301,0.01963
0.82301,0.01963
0.82301,0.01963
0.82302,0.01963
0.82304,0.01963
0.82305,0.01962
0.82305,0.01962
0.82305,0.01962
0.82306,0.01961
0.82307,0.01961
0.82307,0.01961
0.82307,0.01961
0.82308,0.01961
0.82308,0.0196
0.82308,0.0196
0.82309,0.0196
0.82312,0.0196
0.82313,0.0196
0.82313,0.0196
0.82313,0.01959
0.82316,0.01959
0.82316,0.01959
0.82317,0.01959
0.82317,0.01959
0.82317,0.01959
0.82317,0.01959
0.82318,0.01959
0.82319,0.01958
0.82319,0.01958
0.82319,0.01958
0.8232,0.01958
0.82321,0.01958
0.82321,0.01958
0.82321,0.01958
0.82326,0.01958
0.82327,0.01957
0.82327,0.01957
0.82328,0.01957
0.82329,0.01957
0.82331,0.01957
0.82331,0.01957
0.82335,0.01957
0.82335,0.01956
0.82338,0.01956
0.8234,0.01956
0.82341,0.01956
0.82341,0.01955
0.82342,0.01955
0.82343,0.01955
0.82344,0.01955
0.82346,0.01955
0.82346,0.01954
0.82346,0.01954
0.82349,0.01953
0.82349,0.01953
0.8235,0.01953
0.8235,0.01953
0.8235,0.01953
0.82351,0.01953
0.82352,0.01953
0.82354,0.01953
0.82354,0.01953
0.82355,0.01953
0.82355,0.01952
0.82356,0.01952
0.82356,0.01952
0.82356,0.01952
0.82357,0.01952
0.82357,0.01951
0.82358,0.01951
0.82358,0.01951
0.82359,0.01951
0.82359,0.01951
0.8236,0.01951
0.8236,0.0195
0.82362,0.0195
0.82364,0.0195
0.82364,0.0195
0.82365,0.0195
0.82365,0.0195
0.82365,0.01949
0.82366,0.01949
0.82366,0.01949
0.82367,0.01949
0.82368,0.01949
0.82369,0.01949
0.82371,0.01949
0.82371,0.01948
0.82371,0.01948
0.82372,0.01948
0.82373,0.01948
0.82373,0.01948
0.82373,0.01948
0.82376,0.01947
0.82376,0.01947
0.82377,0.01947
0.82377,0.01947
0.82378,0.01946
0.82379,0.01946
0.82379,0.01946
0.82379,0.01946
0.82382,0.01945
0.82383,0.01945
0.82383,0.01944
0.82384,0.01944
0.82385,0.01944
0.82386,0.01943
0.82386,0.01942
0.82387,0.01942
0.82387,0.01942
0.82387,0.01942
0.8239,0.01942
0.82391,0.01941
0.82391,0.01941
0.82393,0.01941
0.82393,0.01941
0.82394,0.0194
0.82394,0.0194
0.82394,0.01939
0.82395,0.01937
0.82396,0.01937
0.82397,0.01937
0.82397,0.01937
